establecimiento_id,establecimiento_nombre_comercial,direccion,direccion_municipio_nombre,direccion_localidad_nombre,direccion_codigo_postal,numero_dormitorios_individuales_,numero_dormitorios_dobles_explot,plazas,longitud,latitud
A-38-4-0007126,En El Centro De La Ciudad Comodidad V,"Calle Bethencourt Alfonso, 32, Piso 5, Puerta I",Santa Cruz Tenerife,Santa Cruz De Tenerife,38002,0,0,3,-16.25036,28.46763
A-38-4-0007128,Sin Denominacion,"Avda Tres De Mayo, 17, Edf. Zenit, Blq. 1, 4º Piso, Pta. 4j",Santa Cruz Tenerife,Santa Cruz De Tenerife,38003,0,0,3,-16.256844,28.458464
A-38-4-0007129,Sin Denominacion,"Urb. Americas, 56, Piso 09, Pta. 1009",Adeje,Costa Adeje,38660,0,0,3,-16.44334,28.143345
A-38-4-0007130,Sin Denominacion,"C/. Abona, 278",Adeje,Callao Salvaje,38678,0,0,6,-16.780542,28.131479
A-38-4-0007131,Elite Palace 3 Rooms,"C/. Reikjavik (Aptos. Elite Palace), Piso 112",Adeje,Adeje,38660,0,0,5,-16.730841,28.095001
A-38-4-0007132,Monika´S Home,Venezuela 14   4 524,Adeje,_U,38670,0,1,3,-16.729187,28.072012
A-38-4-0007133,De Lujo,"C/. Navarra, 26",Adeje,Puerto Colón,38670,0,0,6,-16.710302,28.093431
A-38-4-0007134,Casa Oramas Ii,"Avda. Manuel Gonzalez, Edif. La Graciosa, Vda. 225",Guimar,Puertito De Güimar,38508,0,0,6,-16.379028,28.292814
A-38-4-0007135,Casa Tiago,"C/. Juan Pablo Ii, 19, Piso 5º, Pta. 508",Santa Cruz Tenerife,Santa Cruz De Tenerife,38001,0,0,8,-16.25849,28.468029
A-38-4-0007137,Maravillosas Vistas De Tenerife Sur,"Avda. La Gaviota, 9, Pta. 14 (El Varadero)",Guia Isora,Guia De Isora,38680,0,0,2,-16.838486,28.225657
A-38-4-0007138,¡Amazing Place!,Avenida Oloff Palme 4 3,Santa Ursula,_U,38508,1,2,5,-16.37698,28.293604
A-38-4-0007139,"Alquilaencanarias Sotavento 3, 1ºi","C/. Pizarro, 7, Bloque 3, Piso 1º, Pta. I",Granadilla De Abona,Medano (El),38612,0,0,3,-16.565132,28.034279
A-38-4-0007140,Alquilerencanarias Casariego 4,"C/. La Gaviota, 21, Pta. 4",Granadilla De Abona,Medano (El),38612,0,0,4,-16.541811,28.04302
A-38-4-0007141,Casa Berme,"C/. Tagoro, 68",La Victoria De Acentejo,Victoria De Acentejo (La),38380,0,0,4,-16.473522,28.427847
A-38-4-0007142,Isis 3n,"C/. Chasna, 11, Escalera 3, Pta. N",Arona,Costa Del Silencio,38630,0,0,3,-16.640823,28.012878
A-38-4-0007145,Sin Denominacion,"C/. Noruega, 26, Pta. 15",Adeje,Cristianos (Los),38650,0,0,4,-16.721828,28.052734
A-38-4-0007146,Ocean View Las Vistas,Cl. Noruega  26   3 14,Arona,_U,38650,0,2,4,0,0
A-38-4-0007148,Stella,Calle Noruega 26   3 A,Arona,_U,38650,1,2,5,-16.721828,28.052734
A-38-4-0007149,Drago Rent,"C/. Hercules, 4, M-2-6 (Tenbel)",Arona,Cabo Blanco,38640,0,0,3,-16.646254,28.008863
A-38-4-0007151,Casa  Angela,Urb San Eugenio 1012,Adeje,_U,38660,1,1,3,0,0
A-38-4-0007153,Residencial La Perla,"Avda. Juan Carlos I, 15, Pta. D32",Granadilla De Abona,Medano (El),38600,0,0,4,-16.53577,28.048956
A-38-4-0007155,Pozo De Agua Dulce,"Avda. Los Abrigos, 54",Granadilla De Abona,Abrigos (Los),38618,0,0,6,-16.589567,28.029863
A-38-4-0007156,Estudio En Edificio Bruno,"Paseo Jorge Ledesma, 4 (Edif. Bruno, Piso 2º, Pta. 2c)",Adeje,Cristianos (Los),38650,0,0,6,-16.715689,28.052011
A-38-4-0007157,Here Comes The Sun,"C/. Los Primas, 5a",Arico,Poris De Abona,38588,0,0,8,-16.430279,28.165154
A-38-4-0007160,Ana Elena Hernadez Reveron,C/Garcia Osorio Piso 1 Pta A,Granadilla De Abona,Medano (El),38600,0,0,4,-16.538984,28.04529
A-38-4-0007161,Neftali Gonzalez Barrera,"C/ El Teide, Nº 12, 1º, Puerta 5",Granadilla De Abona,Granadilla De Abona,38611,0,0,4,-16.558081,28.071545
A-38-4-0007163,Las Vistas Trg B124,"Avenida Luis Díez De Losada, Nº7, Piso 801",Arona,Arona,38640,0,1,2,-16.72872,28.05283
A-38-4-0007164,Sin Denominación,"C/ Los Ángeles, Nº 27, Piso 3",Santiago Del Teide,Santiago Del Teide,38436,0,0,2,-16.841557,28.2376
A-38-4-0007165,Sunset 26,"C/ Argentina, Nº 2, Piso 3º, Puerta 26",Los Realejos,Realejos (Los),38410,0,0,3,-16.573027,28.396744
A-38-4-0007166,Reinaldo,"Avenida Los Menceyes, Edificio Gabriela 2, Nº29,Bloque 2a, Escalera 3, Piso 3, Puerta 312",Candelaria,Candelaria,38530,0,0,2,-16.365173,28.369547
A-38-4-0007170,Jardines Canarios C1,"Avenida Juan Carlos I, Apartamentos Jardines Canarios",Arona,Arona,38640,0,0,4,-16.70924,28.048422
A-38-4-0007171,Costa Roja A,"Avenida Los Abrigos, Edificio Vista Roja, 18, Bloque 3,Escalera 4, Puerta A",Granadilla De Abona,Granadilla De Abona,38600,0,0,2,-16.561901,28.034784
A-38-4-0007172,Costa Roja G,"Avenida Los Abrigos, Edificio Vista Roja",Granadilla De Abona,Granadilla De Abona,38600,0,0,2,-16.561901,28.034784
A-38-4-0007176,Mar Y Piscina En Costa Del Silencia,"Calle Odisea, Nº 3, Piso 1, Puerta 110",Arona,Costa Del Silencio,38630,0,0,3,-16.641819,28.005796
A-38-4-0007177,Club Paraiso,"Calle Avenida De Adeje 300, Nº 10, Club Paraiso, Piso 4, Puerta 403",Adeje,Adeje,38678,0,0,3,-16.77504,28.122461
A-38-4-0007178,Sin Denominacion,"Avenida Adeje 300, 16, Paraiso Del Sur, Piso 07, Puerta 08",Adeje,Callao Salvaje,38670,0,0,2,-16.776056,28.122145
A-38-4-0007179,Sin Denominacion,"Calle Gorrion, 38, Residencial Villas Del Palm-Mar",Arona,Palm-Mar,38640,0,0,4,-16.701439,28.023182
A-38-4-0007180,Sin Denominacion,"Urbanizacion Sueño Azul, 249",Adeje,Callao Salvaje,38670,0,0,6,-16.77997,28.132362
A-38-4-0007182,Kristine Nicole Club Paraiso,Avda. Adeje 300 12 1  03 11,Adeje,_U,38678,0,2,4,0,0
A-38-4-0007183,Casa Oramas I,"Cmno. Las Monjas, 43b",San Cristobal De La Laguna,Ortigal (El),38297,0,0,6,-16.369741,28.478611
A-38-4-0007184,Few Steps From Golden Mile,Av. De Rafael Puig Lluvina 32   2 207,Arona,_U,38650,2,1,4,0,0
A-38-4-0007185,Sin Denominacion,"Calle Mequinez, Nº 13, Piso 2, Pta. A",Puerto De La Cruz,Arenas (Las),38400,0,0,3,-16.552053,28.417547
A-38-4-0007186,Sin Denominacion,"Urbanizacion El Beril, 29, Escalera 1, Piso 00, Puerta 10",Adeje,Caleta (La),38679,0,0,3,-16.745726,28.092932
A-38-4-0007187,Casa La Barca Sur,Calle Jose Reyes Martin 15  E 3 406,Granadilla De Abona,_U,38612,0,2,4,-16.534924,28.046656
A-38-4-0007190,Playa Chica 612,"Carretera De Las Gaviotas, S/N, Edificio Playa Chica, Piso 6, Puerta 612",Santa Cruz Tenerife,Igueste De San Andres,38140,0,0,3,-16.172771,28.515802
A-38-4-0007191,Energy Garden,"Carretera General De Bajamar, 97",San Cristobal De La Laguna,Bajamar,38250,0,0,3,-16.348797,28.551073
A-38-4-0007192,Sin Denominacion,Calle Evaristo Gomez Gonzalez,Granadilla De Abona,Medano (El),38612,0,0,4,-16.538994,28.044382
A-38-4-0007194,Trinidad 1,"Avenida Trinidad, 43, Piso 3, Puerta B",San Cristobal De La Laguna,San Cristobal De La Laguna,38202,0,0,2,-16.31698,28.48373
A-38-4-0007195,V3 Paraiso Del Palm Mar,Avenida La Arenita 11  V  2,Arona,_U,38632,0,2,4,-16.699392,28.022303
A-38-4-0007197,Hermosas Vistas,"Calle Argentina-Toscales, 2, Escalera 1, Piso 2, Puerta 23",Los Realejos,Realejos (Los),38410,0,0,3,-16.573027,28.396744
A-38-4-0007198,Vitacrab,"Calle La Hondura, 12c, Edificio Vitamar",Santiago Del Teide,Santiago Del Teide,38683,0,0,4,-16.84395,28.237785
A-38-4-0007199,Casa Trina,"Pasaje De La Rosa, 5",Candelaria,Igueste,38520,0,0,6,-16.377745,28.385115
A-38-4-0007201,San Diego 22,Avda. San Diego Nº22,San Cristobal De La Laguna,Laguna (La),38201,0,0,4,-16.320768,28.493164
A-38-4-0007203,Terrase Jardin Apartmen,Cl Caleta Jurado 7  B1 4 422,Santiago Del Teide,_U,38683,0,1,3,0,0
A-38-4-0007204,Al Mar,Urbanicacion Club Casa Blanca 64 E   64,Arico,_U,38588,0,0,2,0,0
A-38-4-0007205,El Apartamento De Pablo,Avda. Olof Palme Nº4 Piso 029,Guimar,Puertito De Güimar,38500,0,0,5,-16.37698,28.293604
A-38-4-0007207,Summer Sun,Cl Antonio Navarro 2  1 04 02,Adeje,_U,38660,0,2,3,0,0
A-38-4-0007208,Barraquito Apartment,Calle Mediterraneo 1    202,Granadilla De Abona,_U,38612,0,1,3,-16.536934,28.045492
A-38-4-0007209,Casco Historico,"Calle Nava Y Grimon, 21",San Cristobal De La Laguna,San Cristobal De La Laguna,38201,0,0,8,-16.313213,28.490438
A-38-4-0007211,Sin Denominacion,"Calle Carmen Monteverde, 50, Piso 6, Puerta 602",Santa Cruz Tenerife,Santa Cruz De Tenerife,38003,0,0,2,-16.255123,28.466906
A-38-4-0007216,Casa Ackermann,"Calle La Sabina, 35, Puerta 22",Icod De Los Vinos,Icod De Los Vinos,38434,0,0,4,-16.686544,28.381905
A-38-4-0007220,La Casa De Los Corchos,"Calle Mar Cantabrico, 19, Piso 4, Puerta A-33",Granadilla De Abona,Medano (El),38612,0,0,4,-16.53577,28.048956
A-38-4-0007221,Sin Denominacion,"Avenida Los Pescadores, 2(A), Bloque 1, Escalera 4, Puerta 23",Guia Isora,Alcala,38680,0,0,6,-16.826233,28.201075
A-38-4-0007222,Mercedes I,"Calle Mar Adriatico, 2, Bloque 2, Escalera 2, Piso Bajo, Puerta A",Granadilla De Abona,Medano (El),38612,0,0,4,-16.531567,28.051014
A-38-4-0007223,Aloha Garden 16a,Calle Madrid 8   00 16,Adeje,_U,38660,0,1,3,0,0
A-38-4-0007225,Sin Denominacion,C/El Riego Nº21,San Cristobal De La Laguna,Bajamar,38201,0,0,4,-16.349649,28.551725
A-38-4-0007227,Bellavista,Carretera General La Laguna-Punta Hidalgo Nº162,San Cristobal De La Laguna,Bajamar,38201,0,0,6,-16.341019,28.555506
A-38-4-0007228,Armonia Park,Urb. Montalmar Nº31 Piso 3 Pta 14,San Cristobal De La Laguna,Bajamar,38201,0,0,4,-16.342688,28.5525
A-38-4-0007229,Sin Denominacion,Avda. Magallanes Nº 6 Piso Bajo Pta 14,Granadilla De Abona,Medano (El),38600,0,0,8,-16.535181,28.043865
A-38-4-0007230,Candelaria Experience,Avenida Marítima 25 De  1 120,Candelaria,_U,38530,0,3,6,0,0
A-38-4-0007231,Albatros 501 Golf,Calle Jose Maria Galvan Bello 4  1 05 01,San Miguel De Abona,_U,38639,0,0,2,-16.610853,28.026014
A-38-4-0007232,C/ Barranco Del Verodal,Barranco Del Verodal Nº8 Blq F,Arona,Chayofa,38640,0,0,4,-16.693409,28.073666
A-38-4-0007235,Piso Planta Baja Con Jardin,C/Plantanera Edf. Jardines Del Teide Nº4 Blq. 5 Piso 0 Esc. 500,Puerto De La Cruz,Puerto De La Cruz,38400,0,0,4,-16.537395,28.404768
A-38-4-0007236,Oasis Del Poris,C/Los Llanos Del Poris S/N Puerta C 7,Arico,Arico,38260,0,0,4,-16.427298,28.165894
A-38-4-0007237,La Meta,C/ Toninas Nº49,Guimar,Punta Prieta,38500,0,0,24,-16.388048,28.264744
A-38-4-0007238,Ocean Garden,C/Aljibe Nº 9 Apto. 413,Adeje,Callao Salvaje,38670,0,0,4,-16.773485,28.123545
A-38-4-0007242,Antonio Ricardo Marrero Diaz,Avda. Magallanes Nº2 Piso 2 Pta. 14,Granadilla De Abona,Medano (El),38600,0,0,8,-16.534407,28.043974
A-38-4-0007243,La Perla F022,"Avenida Juan Carlos I, 15, Bloque F, Piso 3, Puerta 22",Granadilla De Abona,Medano (El),38612,0,0,4,-16.53577,28.048956
A-38-4-0007244,Añaterve 1.2,C/Cernicalo Nº 20. Blq Añaterve Piso 1 Pta 2,Arona,Arona,38640,0,0,3,-16.703199,28.021706
A-38-4-0007245,Villamar,Avda. Juan Carlos I Pta 121,Granadilla De Abona,Medano (El),38600,0,0,6,-16.524668,28.056019
A-38-4-0007246,Villa Sea,C/Petunia Puerta 25,Granadilla De Abona,Medano (El),38600,0,0,12,-16.52317,28.053867
A-38-4-0007248,Vista A La Playa,C/La Marea Nº 6,Granadilla De Abona,Abrigos (Los),38600,0,0,3,-16.594812,28.030193
A-38-4-0007249,Al Lado De La Playa,C/La Marea Nº6,Granadilla De Abona,Abrigos (Los),38600,0,0,9,-16.594812,28.030193
A-38-4-0007250,Cerca Del Mar,C/La Marea Nº 6,Granadilla De Abona,Abrigos (Los),38600,0,0,2,-16.594812,28.030193
A-38-4-0007251,Casa El Portito,C/El Timon Nº2,Granadilla De Abona,Abrigos (Los),38600,0,0,5,-16.591757,28.02796
A-38-4-0007254,El Dorado,C/Noelia Afonso Cabrera Nº 4 Piso 3 Pta. 331,Arona,Playa De Las Americas (Arona),38640,0,0,2,-16.728582,28.061493
A-38-4-0007255,Playa Honda Las Americas,C/Noelia Afonso Cabrera. Ed. Playa Honda Nº6 Pta 124,Arona,Playa De Las Americas (Arona),38640,0,0,3,-16.730356,28.059725
A-38-4-0007256,Puertito Tenerife,C/Karateca Francisco Perez N 4 Pta. 43,Guimar,Puertito De Güimar,38508,0,0,4,-16.610186,28.078537
A-38-4-0007257,Alondras Iv 16,C/Montaña Clara N 15 Puerta 16,Adeje,Fañabe,38670,0,0,6,-16.726917,28.106852
A-38-4-0007260,2 Hermanos A -16,Avda. Club Nautico De Bajamar. Edf. 2 Hermanos Nº16 Blq. A Piso 4 Pta 16,San Cristobal De La Laguna,Bajamar,38201,0,0,4,-16.353134,28.548016
A-38-4-0007262,Los Rosales I,Carretera General Tf-652 Las Rosas Nº89 Esc 1 Piso 00 Pta F,Arona,Rosas (Las),38640,0,0,4,-16.652403,28.022591
A-38-4-0007263,Jardines Canarios 4 8b,Avda. Juan Carlos I Nº33 Piso 8 Pta B,Adeje,Cristianos (Los),38670,0,0,4,-16.70924,28.048422
A-38-4-0007264,Finca Vence,Carretera A Los Muros - Las Zocas Nº 50,San Miguel De Abona,San Miguel De Abona,38620,0,0,7,-16.603365,28.087637
A-38-4-0007265,Cl Las Hiedras 66,C/Las Hiedras Nº 66,Los Realejos,Realejos (Los),38410,0,0,6,-16.584202,28.398907
A-38-4-0007268,Sin Denomiancion,C/Minerva N 16 Blq E Pta 101,Arona,Costa Del Silencio,38640,0,0,3,-16.641125,28.010612
A-38-4-0007270,Sin Denominacion,C/Montalmar.Edf. La Piedra Nº 2 Pta 30,San Cristobal De La Laguna,Bajamar,38201,0,0,4,-16.344772,28.553638
A-38-4-0007271,La Tanquilla,C/Barranco Nº 4,Guia Isora,Aripe,38680,0,0,4,-16.767059,28.214689
A-38-4-0007272,Casa La Asomada,"C/. La Asomada Del Guirre, 8",Buenavista Del Norte,Buenavista Del Norte,38480,0,0,2,-16.850515,28.374121
A-38-4-0007275,Rosella,"Avenida Viera Y Clavijo, Nº 27",Adeje,Adeje,38670,0,0,6,-16.729038,28.119831
A-38-4-0007276,Torres Del Sol,"C/. Nordica, 2, Esc. 7, Piso 2, Pta. 206",Adeje,Cristianos (Los),38650,0,1,6,-16.725351,28.054535
A-38-4-0007278,Torres Del Sol Estudio,"C/. Nordica, 2, Bloque C1, Pta. 201",Adeje,Cristianos (Los),38650,0,0,3,-16.725351,28.054535
A-38-4-0007279,El Dorado Estudio,"C/. Noelia Afonso Cabrera, 10, Piso 5, Pta. 35",Arona,Playa De Las Americas (Arona),38650,0,0,3,-16.728582,28.061493
A-38-4-0007280,Los Cristianos 3,"Avda. De La Habana, 12",Adeje,Cristianos (Los),38650,0,0,4,-16.723431,28.054226
A-38-4-0007281,Bianco,"C/. Iqbal Masih, Bloque 3, Portal 1, Piso 1, Pta. 3",Guia Isora,Alcala,38686,0,0,4,-16.826233,28.201075
A-38-4-0007282,Madera,"Avenida Adeje 300, Bloque 1, Escalera 2, Piso 3, Puerta D",Adeje,Puerto Colón,38670,0,0,4,-16.770338,28.122469
A-38-4-0007283,Azzurro,"C/. Iqbal Masih, Bloque 3, Portal 2, Piso 1, Pta. 7",Guia Isora,Alcala,38686,0,0,4,-16.826233,28.201075
A-38-4-0007284,Balcon Del Mar B36,Calle Odisea  3 2   36,Arona,_U,38630,0,1,3,0,0
A-38-4-0007286,"Piso ""Malpais""","C/. Almirante Cervera, 30, Piso 1, Pta. F",Guimar,Puertito De Güimar,38508,0,0,2,-16.372082,28.297491
A-38-4-0007287,Tabaiba,"Avda. Maritima, 34, Pta. 21",El Rosario,Tabaiba,38190,0,0,8,-16.333393,28.402132
A-38-4-0007289,Casa Veronzo,"C/. Hercules, 1 (Urb. Parque Don Jose), Esc. 1, Pta. 26",Arona,Costa Del Silencio,38630,0,0,3,-16.643969,28.008953
A-38-4-0007290,Inc(Red)Home,"C/. Montaña Chica, 4, Esc. 1, Poiso 2, Pta. 1",Adeje,Cristianos (Los),38650,0,0,4,-16.716093,28.054487
A-38-4-0007294,Perla C004,"Avda. Juan Carlos I, 15, Bloque C, Piso 1, Pta. C004",Granadilla De Abona,Medano (El),38612,0,0,12,-16.53577,28.048956
A-38-4-0007295,Casa Carla,"C/. Hercules, 4, Pta. 364",Arona,Costa Del Silencio,38630,0,0,2,-16.646254,28.008863
A-38-4-0007296,Edificio El Chinchorro,"Pasaje Los Villas, S/N., Piso 3, Pta. 31",Arico,Poris De Abona,38588,0,0,2,-16.432512,28.162958
A-38-4-0007297,Sin Denominacion,"C/. San Francisco, 67a, Piso 4, Pta.  Dcha.",Santa Cruz Tenerife,Santa Cruz De Tenerife,38001,0,0,4,-16.248371,28.471025
A-38-4-0007299,Apartment 5 Siglos Ocean View,Calle Los Angeles 24,Santiago Del Teide,_U,38683,0,1,3,-16.841555,28.237104
A-38-4-0007301,Las Sirenas,"C/ La Sirena, 10",Santiago Del Teide,Puerto De Santiago,38683,0,6,12,-16.842646,28.235903
A-38-4-0007302,Casa Roberto,Calle Manuel Ravelo Antonio 3,Santiago Del Teide,_U,38683,0,2,4,-16.840134,28.231043
A-38-4-0007303,Arenas House,Calle Manuel Ravelo Antonio  5   0 1,Santiago Del Teide,_U,38683,0,4,8,-16.839985,28.231028
A-38-4-0007304,Crab Island 45,Calle Hibisco 18,Santiago Del Teide,_U,38683,0,3,6,0,0
A-38-4-0007305,Sin Denominación,"Rambla Fernández De La Cruz, 8, Piso 2, Puerta B",San Cristobal De La Laguna,Bajamar,38250,0,0,4,-16.346672,28.553093
A-38-4-0007309,Finca Rural Pinolere,"C/ Los Cominos, 54",La Orotava,Pinoleris,38310,0,0,6,-16.499012,28.376234
A-38-4-0007310,Cozy Neptuno,Av Maritima 24 1  00 14,Santiago Del Teide,_U,38683,0,1,3,0,0
A-38-4-0007314,Sin Denominacion,"Clle Venezuela, Nº 12, Piso 4, Pta. 312",Adeje,Costa Adeje,38660,0,0,3,-16.729052,28.071337
A-38-4-0007315,El Cardón Aa003,"C/ Finlandia, 3 Puerta K3",Arona,Playa De Las Americas (Arona),38660,0,1,6,-16.723621,28.056124
A-38-4-0007316,Terrazas Del Duque 3a001,"C/ Helsinki, Puerta J-32",Adeje,Costa Adeje,38619,1,2,10,-16.736887,28.095137
A-38-4-0007317,Princesa Isora 2a010,"Avenida Gaviota, 12, Puerta A6",Santiago Del Teide,Playa De La Arena,38686,0,2,8,-16.837923,28.225897
A-38-4-0007318,Terrazas Del Duque 2a003,"C/ Helsinki, 16, Piso C1-2",Adeje,Costa Adeje,38660,0,2,8,-16.736887,28.095137
A-38-4-0007319,Torres Del Sol 007,Calle Nordica 2    A403,Arona,_U,38650,0,1,3,0,0
A-38-4-0007320,El Dorado Garden View,Avenida Santiago Puig 4,Arona,_U,38650,0,1,3,-16.728582,28.061493
A-38-4-0007321,Torres Del Sol 1a002,"C/. Nordica, 2, Pta. A605",Arona,Playa De Las Americas (Arona),38660,0,0,4,-16.725351,28.054535
A-38-4-0007322,Neptuno 19,Avenida Maritima 24  24 0 5c,Santiago Del Teide,_U,38683,0,1,3,0,0
A-38-4-0007323,Neptuno 1a019,"Avenida Martítima, 24, Puerta 33",Santiago Del Teide,Playa De La Arena,38683,0,1,6,-16.841396,28.230883
A-38-4-0007327,Playa Honda 1a008,"C/ Noelia Afonso Cabrera, 6, Puerta 71b",Arona,Playa De Las Americas (Arona),38660,0,1,6,-16.730356,28.059725
A-38-4-0007330,Casa Jazmin,"Paseo Lomito Del Llano, 12 Bajo",Santa Cruz Tenerife,Igueste De San Andres,38140,0,0,6,-16.155138,28.523958
A-38-4-0007331,Bella Vista,"El Pris, 115, Piso 1, Puerta 705",Tacoronte,Pris (El),38358,0,0,4,-16.420704,28.509554
A-38-4-0007334,Sin Denominación,"Urbanización Jardines Del Duque, 27a, Piso 0, Puerta 25",Adeje,Caleta (La),38670,0,0,6,-16.734032,28.095224
A-38-4-0007335,Vm/13,"Urbanización Américas, Viña Del Mar, 56, Piso 03, Puerta 13",Adeje,Costa Adeje,38660,0,0,3,-16.729448,28.073103
A-38-4-0007336,Vm/20,"Urb. Las Américas, Viña Del Mar, 56, Piso 1, Puerta 20",Adeje,Costa Adeje,38660,0,0,6,-16.729448,28.073103
A-38-4-0007337,Mirador,"Calle La Tosca, Nº 5, Bloque 1, Pta. 4",Adeje,Callao Salvaje,38678,0,0,10,-16.7791,28.127438
A-38-4-0007338,Sin Denominacion,"Avda, Pablo Iglesias, Nº 22, Piso 3, Pta. 8",San Cristobal De La Laguna,San Cristobal De La Laguna,38203,0,0,3,-16.318913,28.485451
A-38-4-0007339,Sin Denominacion,"Avda. Pablo Iglesias, Nº 22, Piso 2, Pta. 6",San Cristobal De La Laguna,San Cristobal De La Laguna,38201,0,0,4,-16.318913,28.485451
A-38-4-0007340,Sin Denominacion,"Avda. Pablo Iglesias, Nº 22, Piso 1, Pta. 1",San Cristobal De La Laguna,San Cristobal De La Laguna,38203,0,0,4,-16.318913,28.485451
A-38-4-0007341,Sin Denominacion,"Avda. Pablo Iglesias. Nº 22, Piso 1, Pta. 2",San Cristobal De La Laguna,San Cristobal De La Laguna,38201,0,0,4,-16.318913,28.485451
A-38-4-0007342,Sin Denominacion,"Avda. Pablo Iglesias, Nº 22, Piso 2, Pta. 5",San Cristobal De La Laguna,San Cristobal De La Laguna,38203,0,0,4,-16.318913,28.485451
A-38-4-0007343,Sin Denominacion,"Avda. Ernesto Sarti, Fase I, Nº 1, Pta. L137",Adeje,Torviscas,38660,0,0,3,-16.73167,28.085938
A-38-4-0007344,Sotavento Iii,"Calle Pizarro, Nº 1, Bloque N7, Piso 3, Pta. E",Granadilla De Abona,Medano (El),38612,0,0,3,-16.565132,28.034279
A-38-4-0007345,Safa 2,"Avenida Principal El Palm Mar, 26, Bloque Ii, Escalera 0, Puerta 15",Arona,Palm-Mar,38632,0,0,3,-16.695723,28.024113
A-38-4-0007350,Las Princesas,Avda. Principes De España Nº20 Esc. B Piso 3 Pta 3,Granadilla De Abona,Medano (El),38600,0,0,4,-16.538383,28.046394
A-38-4-0007352,Sin Denominacion,C/Isla Del Hierro Nº 22 Esc. B Piso 1 Pta A,Granadilla De Abona,San Isidro,38600,0,0,3,-16.555309,28.074677
A-38-4-0007353,Best Sunset View,Calle Galicia 43 B 6  1603,Adeje,_U,38660,0,2,4,0,0
A-38-4-0007354,La Casa Verde,Camino La Cañada N 21 A,San Cristobal De La Laguna,San Cristobal De La Laguna,38201,0,0,10,-16.358824,28.467173
A-38-4-0007355,Surf Beach 9,Paseo Alcabaran Nº9 Piso 2 Pta 2,Granadilla De Abona,Medano (El),38600,0,0,4,-16.542675,28.042059
A-38-4-0007357,Bonito Cerca Del Mar,"C/ Caleta Del Jurado, 3, Blq. A, 6º Piso, Pta. 6",Santiago Del Teide,Puerto De Santiago,38683,0,0,3,-16.84062,28.236052
A-38-4-0007359,Santiago Del Teide,"Avda La Iglesia, 60",Santiago Del Teide,Santiago Del Teide,38690,0,0,6,-16.815536,28.296997
A-38-4-0007360,Belle Mar,"C/ Brasil, 14, Bajo 16",Granadilla De Abona,Medano (El),38612,0,0,3,-16.535549,28.047428
A-38-4-0007363,Casa Del Valle,"C/ Delfino Torres, 1",Santiago Del Teide,Santiago Del Teide,38690,0,0,6,-16.814856,28.294489
A-38-4-0007365,Casa Antonella,"Calle Hercules 1, Puerta 395",Arona,Costa Del Silencio,38630,0,0,3,-16.643969,28.008953
A-38-4-0007366,Ocean View,"Urb. San Eugenio, Ocean View",Adeje,San Eugenio,38660,0,0,2,-16.722246,28.079594
A-38-4-0007367,Playa Fanabe Apartment,Avenida Ernesto Sarti 13 H,Adeje,_U,38660,0,1,3,-16.729698,28.086859
A-38-4-0007368,Vista Marina Los Cristianos,Calle Leandra  1   1 8,Arona,_U,38650,0,1,3,-16.719748,28.050842
A-38-4-0007369,Villa Florida,Calle Solana  12,Arona,_U,38627,0,4,8,-16.664673,28.086233
A-38-4-0007370,Apartamentos Nogal,Calle Nogal 3 Derecha,Arico,Jaca (La),38588,0,0,3,-16.465073,28.122101
A-38-4-0007372,Sea View Estudio,"Calle Italia, Res.Village Heigts 46, Escalera 8, Piso 4, Puerta 77",Adeje,San Eugenio,38660,0,0,2,-16.724838,28.079092
A-38-4-0007373,Sin Denominacion,"Av. Jose Antonio Tavio, Res.El Chaparral",Arona,Costa Del Silencio,38630,0,0,3,-16.644188,28.011288
A-38-4-0007374,Maretas Ocean ,C/ San Eutimio  3,Arico,_U,38588,1,3,7,-16.481104,28.098269
A-38-4-0007376,Isla De Margarita,"C/ Mar En Calma, Nº 19",Guia Isora,Playa De San Juan,38687,0,1,3,-16.818186,28.1838
A-38-4-0007377,Los Roques,"C/ Mar En Calma, Nº 19",Guia Isora,Playa De San Juan,38687,0,1,3,-16.818186,28.1838
A-38-4-0007378,Villa Madroñal,"Av. Madroñal Res.Flamboyan 6, Puerta 4",Adeje,Adeje,38660,0,0,8,-16.728071,28.09556
A-38-4-0007379,Sin Denominacion,"Calle San Juan 1, Piso 2, Puerta 218",Puerto De La Cruz,Puerto De La Cruz,38400,0,0,2,-16.549856,28.417498
A-38-4-0007380,Apartamento,"Calle Angel Guimera 6, Piso 1b, Puerta 5",Granadilla De Abona,Medano (El),38612,0,0,5,-16.5373,28.045328
A-38-4-0007388,Sin Denominacion,"Avenida Quinto Centenario, 28, Santiago Beach, Puerta 501 38683    , Acantilados De Los Gigantes, Santiago Del Teide, Tenerife",Santiago Del Teide,Acantilados De Los Gigantes,38683,0,1,3,-16.841986,28.237036
A-38-4-0007389,Sin Denominacion,"Avda Antonio Dominguez, 9, Esc. 1, Piso -1, Pta. 48",Arona,Playa De Las Americas (Arona),38660,0,0,3,-16.725548,28.056854
A-38-4-0007391,Sin Denominacion,"C/ Alcalde Juan Garcia Dorta, 1, Esc. 7, Piso 00, Pta. 02",Santiago Del Teide,Puerto De Santiago,38683,0,0,4,-16.778435,28.132416
